video_id,video_title,channel,source_step,source_step_name,source_position,status,privacy_status,embeddable,upload_status,api_title
7RA7AX1x_P4,"4th Grade Math 7.10, Word Problem Solving, Multi-Step with Fractions",JoAnn's_School,Year 10_14-15_Autumn_Foundation_Work with fractions_8_Solve problems with fractions,Solve problems with fractions,current_2,available,public,True,processed,"4th Grade Math 7.10, Word Problem Solving, Multi-Step with Fractions"
fwRRXgrwxcw,Multiplying and Dividing Fractions - Sixth-Grade Math Practice,Miacademy_&_MiaPrep_Learning_Channel,Year 10_14-15_Autumn_Foundation_Work with fractions_8_Solve problems with fractions,Solve problems with fractions,current_3,available,public,True,processed,Multiplying and Dividing Fractions - Sixth-Grade Math Practice
VgzPfklDku0,Rearranging tricky formulae for GCSE maths,Maths_Kitchen,Year 10_14-15_Autumn_Higher_Algebraic manipulation_5_Factorise into a single bracket,Factorise into a single bracket,current_2,available,public,True,processed,Rearranging tricky formulae for GCSE maths
5lcefrczJlE,GCSE Maths - Rearranging Formulas Part 2 - When The Subject Appears Twice (2026/27 exams),Cognito,Year 10_14-15_Autumn_Higher_Equations inequalities and formulae_10_Change the subject where the subject appears more than once (E),Change the subject where the subject appears more than once (E),current_2,available,public,True,processed,GCSE Maths - Rearranging Formulas Part 2 - When The Subject Appears Twice (2026/27 exams)
zLXZ9JoOq84,GCSE Maths - How to Solve Algebraic Equations (Part 3 of 3) (2026/27 exams),Cognito,Year 10_14-15_Autumn_Higher_Equations inequalities and formulae_3_Solve equations with unknowns on both sides,Solve equations with unknowns on both sides,current_3,available,public,True,processed,GCSE Maths - How to Solve Algebraic Equations (Part 3 of 3) (2026/27 exams)
RPl83krf45w,Keeping Inequalities True - How To Solve Inequalities With Negative Coefficients,Miacademy_&_MiaPrep_Learning_Channel,Year 10_14-15_Autumn_Higher_Equations inequalities and formulae_5_Solve inequalities,Solve inequalities,current_2,available,public,True,processed,Keeping Inequalities True - How To Solve Inequalities With Negative Coefficients
IEmu3B9lIDs,Inequalities With Variables - How To Graph and Write Inequalities,Miacademy_&_MiaPrep_Learning_Channel,Year 10_14-15_Autumn_Higher_Equations inequalities and formulae_6_Represent solutions to inequalities using set notation (E),Represent solutions to inequalities using set notation (E),current_1,available,public,True,processed,Inequalities With Variables - How To Graph and Write Inequalities
qzpoN1NAcng,"Algebra II  2.4c, Addition Property of Inequality Theorem",JoAnn's_School,Year 10_14-15_Autumn_Higher_Equations inequalities and formulae_6_Represent solutions to inequalities using set notation (E),Represent solutions to inequalities using set notation (E),current_3,available,public,True,processed,"Algebra II  2.4c, Addition Property of Inequality Theorem"
MTxNPBupKMo,GCSE Maths - Percentage Increase and Decrease (Multiplier Method) (2026/27 exams),Cognito,Year 10_14-15_Autumn_Higher_Percentages_2_Percentage increase and decrease,Percentage increase and decrease,current_2,available,public,True,processed,GCSE Maths - Percentage Increase and Decrease (Multiplier Method) (2026/27 exams)
hd7AP5w_ydQ,Completing the Square: Part 1 – Step-by-Step Quadratic Solutions,Miacademy_&_MiaPrep_Learning_Channel,Year 10_14-15_Autumn_Higher_Quadratic expressions and equations_10_Solve quadratic equations by completing the square (E),Solve quadratic equations by completing the square (E),current_1,available,public,True,processed,Completing the Square: Part 1 – Step-by-Step Quadratic Solutions
TOLeBFIw2Ow,Solving Equations by Completing the Square,Miacademy_&_MiaPrep_Learning_Channel,Year 10_14-15_Autumn_Higher_Quadratic expressions and equations_10_Solve quadratic equations by completing the square (E),Solve quadratic equations by completing the square (E),current_2,available,public,True,processed,Solving Equations by Completing the Square
Hzot__hlFhs,Completing the Square: Part 2 - Solve Any Quadratic Equation,Miacademy_&_MiaPrep_Learning_Channel,Year 10_14-15_Autumn_Higher_Quadratic expressions and equations_10_Solve quadratic equations by completing the square (E),Solve quadratic equations by completing the square (E),current_3,available,public,True,processed,Completing the Square: Part 2 - Solve Any Quadratic Equation
C_HiqzYRW1U,Using the Quadratic Formula,Mometrix_Academy,Year 10_14-15_Autumn_Higher_Quadratic expressions and equations_12_Solve quadratic equations using the quadratic formula,Solve quadratic equations using the quadratic formula,current_1,available,public,True,processed,Using the Quadratic Formula
uYjcaHQctic,Quadratic Formula: Part 1 – Use the Formula to Find Solutions,Miacademy_&_MiaPrep_Learning_Channel,Year 10_14-15_Autumn_Higher_Quadratic expressions and equations_12_Solve quadratic equations using the quadratic formula,Solve quadratic equations using the quadratic formula,current_2,available,public,True,processed,Quadratic Formula: Part 1 – Use the Formula to Find Solutions
0BAZH_lAgow,Quadratic Formula,Miacademy_&_MiaPrep_Learning_Channel,Year 10_14-15_Autumn_Higher_Quadratic expressions and equations_12_Solve quadratic equations using the quadratic formula,Solve quadratic equations using the quadratic formula,current_3,available,public,True,processed,Quadratic Formula
CaUgHGV-JdI,Expanding Triple Brackets - GCSE Higher Maths,1st_Class_Maths,Year 10_14-15_Autumn_Higher_Quadratic expressions and equations_1_Expand triple brackets,Expand triple brackets,current_1,available,public,True,processed,Expanding Triple Brackets - GCSE Higher Maths
7PmCEF0_Yrk,GCSE Maths - Expanding Triple Brackets (2026/27 exams),Cognito,Year 10_14-15_Autumn_Higher_Quadratic expressions and equations_1_Expand triple brackets,Expand triple brackets,current_2,available,public,True,processed,GCSE Maths - Expanding Triple Brackets (2026/27 exams)
H1syWtXvu6c,Expanding Three Brackets Explained Clearly,Maths_with_Mrs_B,Year 10_14-15_Autumn_Higher_Quadratic expressions and equations_1_Expand triple brackets,Expand triple brackets,current_3,available,public,True,processed,Expanding Three Brackets Explained Clearly
6El3Py4cQZs,Factorising quadratics - GCSE Maths,JED_Maths,Year 10_14-15_Autumn_Higher_Quadratic expressions and equations_2_Factorise quadratic expressions,Factorise quadratic expressions,current_2,available,public,True,processed,Factorising quadratics - GCSE Maths
4B0hAUn1i_k,Factoring Trinomials of the Form x2+bx+c,Mometrix_Academy,Year 10_14-15_Autumn_Higher_Quadratic expressions and equations_3_Factorise more complex quadratic expressions (E),Factorise more complex quadratic expressions (E),current_2,available,public,True,processed,Factoring Trinomials of the Form x2+bx+c
TK-U1p9O6Nc,Factoring difference of squares: analyzing factorization | High School Math | Khan Academy,Khan_Academy,Year 10_14-15_Autumn_Higher_Quadratic expressions and equations_4_Difference of two squares,Difference of two squares,current_1,available,public,True,processed,Factoring difference of squares: analyzing factorization | High School Math | Khan Academy
Q_LNoCWxA0w,Solving Quadratics by Factorising (single x squared) | Foundation and Higher GCSE | JaggersMaths,Bright_Maths,Year 10_14-15_Autumn_Higher_Quadratic expressions and equations_6_Solve quadratic equations by factorisation,Solve quadratic equations by factorisation,current_3,available,public,True,processed,Solving Quadratics by Factorising (single x squared) | Foundation and Higher GCSE | JaggersMaths
D3GBDMF_L00,How to Solve Quadratic Equations by Factorising | GCSE Maths,AJMaths,Year 10_14-15_Autumn_Higher_Quadratic expressions and equations_7_Solve more complex quadratic equations by factorisation (E),Solve more complex quadratic equations by factorisation (E),current_2,available,public,True,processed,How to Solve Quadratic Equations by Factorising | GCSE Maths
abBgTO8eW-c,Solving Quadratic Equations by Completing the Square - GCSE Higher Maths,1st_Class_Maths,Year 10_14-15_Autumn_Higher_Quadratic expressions and equations_8_Complete the square,Complete the square,current_1,available,public,True,processed,Solving Quadratic Equations by Completing the Square - GCSE Higher Maths
SWtg_lUcDH4,Completing the Square,Mometrix_Academy,Year 10_14-15_Autumn_Higher_Quadratic expressions and equations_8_Complete the square,Complete the square,current_2,available,public,True,processed,Completing the Square
uTrfmTLRv1Q,How Do I Solve Ratio Problems? | KS2 Maths Concept for Kids,Twinkl_Educational_Publishing,"Year 10_14-15_Autumn_Higher_Ratio and scale_2_Share in a ratio (whole, part or difference given)","Share in a ratio (whole, part or difference given)",current_1,available,public,True,processed,How Do I Solve Ratio Problems? | KS2 Maths Concept for Kids
5zvBaTKgcnw,Year 6 Maths - Monday 1st March 2021 - To compare ratios and fractions,Stoke_Damerel_Primary_School,"Year 10_14-15_Autumn_Higher_Ratio and scale_2_Share in a ratio (whole, part or difference given)","Share in a ratio (whole, part or difference given)",current_2,available,public,True,processed,Year 6 Maths - Monday 1st March 2021 - To compare ratios and fractions
pF81Gw36kdU,Lesson: Comparing Numbers,Sjoberg_Math_(Move_Mind_Math),"Year 10_14-15_Autumn_Higher_Ratio and scale_2_Share in a ratio (whole, part or difference given)","Share in a ratio (whole, part or difference given)",current_3,available,public,True,processed,Lesson: Comparing Numbers
ejhYX2cku7o,Working with Ratio - GCSE Maths,1st_Class_Maths,Year 10_14-15_Autumn_Higher_Ratio and scale_4_Combine a set of ratios,Combine a set of ratios,current_2,available,public,True,processed,Working with Ratio - GCSE Maths
Z5VHWuCVypw,"6th Grade Math 6.1b, Equivalent Ratios",JoAnn's_School,Year 10_14-15_Autumn_Higher_Ratio and scale_6_Solve problems with ratio and algebra,Solve problems with ratio and algebra,current_1,available,public,True,processed,"6th Grade Math 6.1b, Equivalent Ratios"
cBJP0ic00G0,Equations of Proportional Relationships - How To Write an Equation for Proportional Relationships,Miacademy_&_MiaPrep_Learning_Channel,Year 10_14-15_Autumn_Higher_Ratio and scale_6_Solve problems with ratio and algebra,Solve problems with ratio and algebra,current_2,available,public,True,processed,Equations of Proportional Relationships - How To Write an Equation for Proportional Relationships
f2kvrjB8AXE,Equivalent Ratios Explained | Finding Equivalent Ratios | Math with Mr. J,Math_with_Mr._J,Year 10_14-15_Autumn_Higher_Ratio and scale_6_Solve problems with ratio and algebra,Solve problems with ratio and algebra,current_3,available,public,True,processed,Equivalent Ratios Explained | Finding Equivalent Ratios | Math with Mr. J
b7UT0JoG2o8,Algebraic Fractions (Equations) - GCSE Higher Maths,1st_Class_Maths,Year 10_14-15_Autumn_Higher_Work with fractions_10_Solve equations with algebraic fractions (E),Solve equations with algebraic fractions (E),current_1,available,public,True,processed,Algebraic Fractions (Equations) - GCSE Higher Maths
sIdUDkdMVQw,Fractions Division,Let's_Do_Math,Year 10_14-15_Autumn_Higher_Work with fractions_2_Multiply and divide fractions,Multiply and divide fractions,current_2,available,public,True,processed,Fractions Division
8yQT9oDvSVw,Mixed Numbers - Multiply and Divide Fractions for Sixth Grade,Miacademy_&_MiaPrep_Learning_Channel,Year 10_14-15_Autumn_Higher_Work with fractions_2_Multiply and divide fractions,Multiply and divide fractions,current_3,available,public,True,processed,Mixed Numbers - Multiply and Divide Fractions for Sixth Grade
PnMVygBu8Dc,Adding and Subtracting Rational Expressions: Simple Denominators - Intro to Like Terms,Miacademy_&_MiaPrep_Learning_Channel,Year 10_14-15_Autumn_Higher_Work with fractions_4_Add and subtract algebraic fractions,Add and subtract algebraic fractions,current_1,available,public,True,processed,Adding and Subtracting Rational Expressions: Simple Denominators - Intro to Like Terms
bX1pSA_k39M,Adding & Subtracting Algebraic Fractions,My_Maths_Guy,Year 10_14-15_Autumn_Higher_Work with fractions_4_Add and subtract algebraic fractions,Add and subtract algebraic fractions,current_2,available,public,True,processed,Adding & Subtracting Algebraic Fractions
hi3-rxDUweI,An introduction to adding and subtracting algebraic fractions,Mark_Lehain,Year 10_14-15_Autumn_Higher_Work with fractions_4_Add and subtract algebraic fractions,Add and subtract algebraic fractions,current_3,available,public,True,processed,An introduction to adding and subtracting algebraic fractions
YtHMjuB9f_g,Algebraic Fractions (Operations) - GCSE Higher Maths,1st_Class_Maths,Year 10_14-15_Autumn_Higher_Work with fractions_5_Multiply algebraic fractions,Multiply algebraic fractions,current_1,available,public,True,processed,Algebraic Fractions (Operations) - GCSE Higher Maths
6sJKiwo5un0,"Multiplying and Dividing Fractions Wrap-Up - Modeling, Multiplying Across, and Using Reciprocals",Miacademy_&_MiaPrep_Learning_Channel,Year 10_14-15_Autumn_Higher_Work with fractions_5_Multiply algebraic fractions,Multiply algebraic fractions,current_2,available,public,True,processed,"Multiplying and Dividing Fractions Wrap-Up - Modeling, Multiplying Across, and Using Reciprocals"
2pKrSEVk-Uk,Algebraic Fractions (Simplifying) - GCSE Higher Maths,1st_Class_Maths,Year 10_14-15_Autumn_Higher_Work with fractions_7_Simplify algebraic fractions by factorising,Simplify algebraic fractions by factorising,current_1,available,public,True,processed,Algebraic Fractions (Simplifying) - GCSE Higher Maths
nmINoGS5A5M,The Maths Prof: Simplifying Algebraic Fractions,The_Maths_Prof,Year 10_14-15_Autumn_Higher_Work with fractions_7_Simplify algebraic fractions by factorising,Simplify algebraic fractions by factorising,current_2,available,public,True,processed,The Maths Prof: Simplifying Algebraic Fractions
AtBUQH8Tkqc,Math Antics - Simplifying Fractions,mathantics,Year 10_14-15_Autumn_Higher_Work with fractions_7_Simplify algebraic fractions by factorising,Simplify algebraic fractions by factorising,current_3,available,public,True,processed,Math Antics - Simplifying Fractions
OMkiC47_IuM,Adding and Subtracting Algebraic Fractions,My_Maths_Guy,Year 10_14-15_Autumn_Higher_Work with fractions_8_Add and subtract more complex algebraic fractions (E),Add and subtract more complex algebraic fractions (E),current_1,available,public,True,processed,Adding and Subtracting Algebraic Fractions
awQRIdcTIvo,Adding and subtracting algebraic fractions (same and different denominator examples),THE_ANALYST,Year 10_14-15_Autumn_Higher_Work with fractions_8_Add and subtract more complex algebraic fractions (E),Add and subtract more complex algebraic fractions (E),current_2,available,public,True,processed,Adding and subtracting algebraic fractions (same and different denominator examples)
